Phosphorus,Nitrogen,Potassium ,ph,humidity,temperature,rainfall,crops
55,84,38,6.956682743,79.78725152,26.8748389,173.1017097,jute
45,80,42,7.380396262,74.99739774,23.1426498,151.9035477,jute
54,76,45,6.176618831,77.62976013,24.29496635,184.9800516,jute
56,76,39,6.551130445,89.89106506,24.39459498,197.1220049,jute
40,81,45,6.427726565,80.76238215,25.7629429,174.5071843,jute
44,76,45,6.740947635,84.48235878,25.4879684,168.7848886,jute
47,69,40,6.130136384,76.2403666,25.37122686,183.8270791,jute
40,82,45,6.667633355,81.70476368,26.21312799,180.1237765,jute
57,69,35,6.186814392,78.54340987,24.30748599,186.2337571,jute
36,81,38,6.334837865,87.98329901,23.76554749,150.3166152,jute
60,67,38,7.16214284,78.53037059,24.79853023,162.2847429,jute
51,72,40,7.422318499,74.09956958,23.20683504,199.4766779,jute
39,65,45,6.768001309,70.89000744,23.66805429,184.4633281,jute
50,78,43,6.348441469,85.72530641,25.12417673,159.5718087,jute
52,77,41,6.097294061,83.46409075,23.89069041,167.7230632,jute
52,89,42,6.14132902,81.45139295,23.09433785,196.6587013,jute
49,62,37,7.479248124,82.85284045,24.21744605,166.1365886,jute
48,90,45,6.509174789,71.31342851,24.06475727,153.6390212,jute
47,66,36,6.57256106,74.4407048,24.85441411,175.572958,jute
52,80,39,7.165696848,76.85691248,26.41915161,197.2101782,jute
52,89,45,7.207457208,77.01222585,24.89326318,196.469984,jute
51,77,44,7.124333547,82.7015932,23.25583402,166.2160846,jute
37,94,41,6.463538707,87.06071115,24.7634518,179.1630865,jute
41,75,35,6.856833064,78.62697699,24.97042599,166.6415254,jute
55,60,36,7.132389299,80.49172597,26.12797248,150.6326874,jute
56,62,35,6.235357638,81.65769588,25.97825807,163.3488091,jute
40,84,42,6.704273839,73.35763537,26.2830571,186.6898282,jute
56,100,40,7.433313409,83.31240346,26.38905406,176.1516409,jute
56,75,44,6.109478059,73.7459581,25.2746335,168.0432282,jute
46,78,42,7.095413294,78.45959697,23.09499564,155.3851533,jute
48,82,36,6.352076783,81.76904006,25.79351957,193.2418382,jute
58,100,41,6.658769991,87.88255345,23.17403323,160.6217342,jute
50,88,40,7.051822472,79.95150917,25.63215038,182.2582277,jute
41,67,40,7.333143205,87.81661683,25.848795,152.6194403,jute
42,72,43,6.352771037,80.90424543,26.56767277,181.2915605,jute
40,89,43,7.124050134,72.97198375,26.24532085,189.9711184,jute
57,89,43,6.998787171,73.19897535,26.91515043,177.2233048,jute
41,61,44,6.537914958,82.11319791,24.36972377,159.9210934,jute
45,79,43,7.171054239,79.15532398,25.71901283,187.1735424,jute
40,84,43,7.228268228,88.3313023,25.01157559,169.4168014,jute
43,98,35,7.319952206,76.44048625,25.40785911,188.6372826,jute
36,75,44,6.613341343,74.27607475,23.28081,153.7447398,jute
58,89,35,6.096838784,82.09053379,23.98651719,167.0576456,jute
41,91,37,6.132570523,83.20630007,24.48556447,192.2316221,jute
48,77,36,7.36008498,84.09985284,25.86705009,154.8390847,jute
58,66,35,7.321619041,79.46283115,23.5643831,185.25947,jute
59,62,41,7.175170657,74.89465426,24.2248758,192.4931257,jute
35,82,35,7.299076163,86.97061481,25.49386782,176.5268267,jute
41,61,35,6.842966479,79.47557931,24.97178693,195.7571622,jute
57,99,38,6.356295568,82.09281674,24.80624984,156.3616174,jute
42,70,43,6.508342839,76.66724969,23.16814977,157.1215052,jute
59,90,35,7.098227926,89.86454053,24.25133493,175.1742112,jute
43,73,42,6.310699968,78.00774772,26.58361011,154.8238864,jute
46,67,44,7.093328631,78.20392774,26.82489244,153.9199807,jute
37,84,42,6.691074249,81.13449097,25.49674786,169.9288234,jute
41,72,36,6.187746776,80.57226761,24.09874353,176.8604109,jute
56,71,37,6.491506245,86.20899734,23.18866654,176.103677,jute
53,64,38,6.855362875,78.51063754,26.24347471,183.4065252,jute
54,65,39,7.124571593,71.14782585,23.75091572,160.0889553,jute
58,60,37,6.067302109,79.1188943,26.13871511,171.4892533,jute
39,86,43,6.432051512,71.23690851,26.14576648,193.1007598,jute
50,90,44,6.253408852,73.48655995,26.91643698,171.4716375,jute
38,91,36,7.287318723,77.17331847,26.5232969,157.8548562,jute
48,87,38,7.161865733,80.94023552,23.81579631,190.312216,jute
41,72,36,6.065898283,86.84264005,26.50838667,152.9801697,jute
54,71,35,7.311077075,70.95705996,26.63952463,199.3355744,jute
46,82,41,6.581693772,79.79609448,23.3250131,187.3096148,jute
52,71,43,6.732826127,73.96164569,26.47549543,180.2513601,jute
43,80,43,6.014572075,74.36794079,23.78756036,172.6442654,jute
55,77,43,6.663559451,75.99987588,25.49941707,193.7141828,jute
57,95,41,6.434610995,73.65346838,23.24925555,184.7674863,jute
47,63,35,7.432768147,89.05587886,26.98582182,193.8778713,jute
43,93,38,6.987332927,86.14290267,23.61475336,150.2355238,jute
44,87,43,6.718725189,86.79261344,23.87484465,177.5147313,jute
52,88,39,6.880204617,88.07112278,23.92887902,154.6608736,jute
39,90,37,6.86106911,81.68688879,24.81441246,190.7886386,jute
39,90,43,6.7693455,82.286484,24.44743944,190.9684885,jute
38,84,43,7.26158085,73.81994896,26.57421679,159.3223075,jute
60,13,25,5.68597166,20.59541693,17.13692774,128.256862,kidneybeans
70,25,16,5.759237003,18.90705639,19.63474332,106.3598183,kidneybeans
55,31,22,5.873171894,21.33953114,22.91350245,109.225556,kidneybeans
64,40,16,5.926676985,24.24045875,16.43340342,140.3717815,kidneybeans
61,2,20,5.95561668,23.02251117,22.13974653,76.64128258,kidneybeans
65,26,22,5.949949081,18.77621951,17.84806561,143.0984171,kidneybeans
57,17,21,5.789214289,20.31564139,19.88394011,60.91974792,kidneybeans
80,26,18,5.581021521,23.3334788,19.32509638,104.7783947,kidneybeans
59,17,17,5.689858133,23.42829938,18.4167001,132.9801054,kidneybeans
59,27,22,5.794158504,23.20591245,21.81167649,130.0608093,kidneybeans
58,28,24,5.748190463,18.28173015,19.72702528,143.7630894,kidneybeans
57,25,19,5.566522896,19.87070659,17.15432954,87.99669731,kidneybeans
80,28,17,5.809419584,18.67170854,19.62207826,144.1567454,kidneybeans
60,25,22,5.887263027,21.17919701,21.63149148,134.3649948,kidneybeans
78,12,23,5.99812453,18.72479695,16.06522754,88.06638775,kidneybeans
77,6,25,5.792744849,24.36314135,20.61162204,69.63833855,kidneybeans
79,22,17,5.912289889,20.39659714,21.42451099,116.5206923,kidneybeans
80,27,15,5.788386951,21.21092266,19.07096165,86.21917578,kidneybeans
55,10,23,5.728233081,19.63438599,21.18853178,137.1948633,kidneybeans
65,23,20,5.833940084,22.42610972,23.0429097,108.3684316,kidneybeans
78,19,16,5.967533236,23.10538637,20.65375833,67.71768947,kidneybeans
65,19,25,5.625096446,18.29318436,18.09551014,144.7902323,kidneybeans
70,22,19,5.515615023,21.07643273,18.23775702,69.44951585,kidneybeans
64,37,22,5.954665349,18.8251973,17.48189735,121.9401369,kidneybeans
71,11,17,5.74644777,21.47324158,19.9191786,82.68554379,kidneybeans
79,18,20,5.877347515,23.2353604,20.27514686,139.7521543,kidneybeans
63,21,17,5.979973965,19.2303162,15.77370214,108.3441414,kidneybeans
80,24,22,5.635993966,19.17651433,16.71170642,96.77285817,kidneybeans
60,34,22,5.635231778,18.15302753,17.66148158,100.6711761,kidneybeans
75,16,21,5.679224346,23.61670065,18.50692825,87.0513289,kidneybeans
77,17,23,5.670062975,20.81527638,24.51324787,64.19497947,kidneybeans
72,37,18,5.724242065,24.54038287,18.87614998,105.4120514,kidneybeans
73,40,20,5.811314232,20.31871249,21.59343016,61.13872036,kidneybeans
77,9,17,5.783425416,24.45202552,20.12373284,106.158201,kidneybeans
62,1,23,5.607808432,18.37477907,15.43546065,139.0302034,kidneybeans
59,33,22,5.946999529,21.59396123,22.64236876,122.3886015,kidneybeans
59,23,19,5.852046999,24.87304788,21.98560799,129.5650601,kidneybeans
62,6,22,5.824090984,18.09224048,20.53052663,120.4509288,kidneybeans
63,25,20,5.502999119,21.14544088,15.78601387,95.17028129,kidneybeans
79,7,23,5.821649914,19.68751084,19.6365349,96.65888933,kidneybeans
72,8,17,5.711439256,19.7520218,20.57341244,87.87869161,kidneybeans
64,27,15,5.514927264,24.84207559,20.16080524,138.2362122,kidneybeans
66,28,23,5.99616119,24.25386207,21.53989176,120.6913038,kidneybeans
57,32,18,5.695422863,23.75560241,15.53834801,107.3850593,kidneybeans
56,27,22,5.833010958,20.70099804,19.91853092,108.6434544,kidneybeans
77,17,24,5.568456899,18.93146941,20.76952209,109.0193712,kidneybeans
65,0,15,5.645435626,23.22197648,23.46168338,95.84253438,kidneybeans
72,13,21,5.821194486,21.0278674,24.32116642,60.27552528,kidneybeans
60,34,23,5.659254981,24.96969858,20.12574053,100.0497183,kidneybeans
80,9,19,5.945465949,18.57086554,21.80619564,125.0972687,kidneybeans
72,11,20,5.951177452,24.92607153,19.52226241,113.334026,kidneybeans
67,3,24,5.520880014,19.90790546,17.00067625,103.2926407,kidneybeans
69,35,23,5.578410206,24.96881755,16.78791503,75.45328039,kidneybeans
77,3,25,5.608165195,22.89464642,24.84906168,62.21292186,kidneybeans
62,23,19,5.609435128,20.4555596,16.51783455,98.77794225,kidneybeans
71,22,17,5.509295379,19.38602098,18.15300153,107.6907964,kidneybeans
79,31,25,5.902033406,22.3104551,23.18864385,63.38208822,kidneybeans
59,34,18,5.744117663,21.98879437,23.38002569,87.66898664,kidneybeans
63,12,17,5.717143397,19.37703396,18.358923,138.414764,kidneybeans
56,27,20,5.542690119,20.51346956,19.25975367,94.9533526,kidneybeans
63,7,24,5.858617867,24.03553105,22.95458237,107.7315386,kidneybeans
67,24,22,5.618844277,22.89845607,20.120043,104.6252153,kidneybeans
71,11,24,5.606620346,22.7182355,21.14011423,141.6056722,kidneybeans
74,37,15,5.582178402,18.22590825,24.92360104,62.7089169,kidneybeans
76,25,24,5.56503533,24.91506728,15.33042636,135.3315583,kidneybeans
66,34,17,5.889614577,21.27833035,18.81097271,125.084915,kidneybeans
69,20,15,5.934136378,22.77255917,23.44260668,107.4137246,kidneybeans
65,37,16,5.683548308,18.97267518,22.8352024,63.59276673,kidneybeans
74,18,15,5.70836603,22.27512704,24.9035819,146.4727237,kidneybeans
67,4,25,5.948164454,24.35679348,23.78709569,119.6404412,kidneybeans
56,37,25,5.774755144,19.60379304,22.05592283,126.7265372,kidneybeans
59,5,15,5.97229163,20.18238348,18.87492997,134.1811718,kidneybeans
61,11,21,5.532100554,23.02410338,18.62328774,135.3378033,kidneybeans
80,22,20,5.669560726,18.86880997,23.00884744,100.118612,kidneybeans
61,12,19,5.655726817,24.13995025,19.33162606,68.51253427,kidneybeans
74,5,21,5.591704014,21.35793891,16.24469193,66.97053257,kidneybeans
69,27,22,5.932323085,24.90814655,17.91652287,69.14681022,kidneybeans
75,31,18,5.824208309,21.43780702,15.46789263,88.88796102,kidneybeans
68,36,20,5.86442953,23.77201471,17.06104474,81.83420522,kidneybeans
65,5,16,5.866744372,18.48522915,21.32776028,109.1013261,kidneybeans
79,32,15,5.706198621,20.74619325,23.90910104,81.60211243,kidneybeans
78,11,22,5.940546818,22.74378977,23.89756791,112.6616435,kidneybeans
55,0,22,5.916779289,20.57940608,22.98666928,143.8584938,kidneybeans
59,14,15,5.779090476,22.91244883,21.35135729,146.4548645,kidneybeans
68,29,23,5.82738029,19.27907819,24.1638445,116.7324324,kidneybeans
68,32,19,5.514234138,18.18325169,24.62835037,149.7441028,kidneybeans
64,17,17,5.662699104,24.93896255,21.02213209,124.6118471,kidneybeans
69,13,19,5.86390397,20.01730914,17.30844532,115.199245,kidneybeans
67,14,22,5.624690248,24.75485098,23.82576704,84.64143632,kidneybeans
69,9,20,5.591560999,23.96362799,19.30607278,129.3449326,kidneybeans
73,20,22,5.976312538,22.33195853,16.03768615,130.3900798,kidneybeans
78,40,20,5.669236258,20.83398341,19.18572809,80.15293435,kidneybeans
72,27,23,5.961934481,21.79992115,19.92889503,64.02640797,kidneybeans
67,14,15,5.690065688,24.67385131,19.56376468,139.2921004,kidneybeans
56,7,18,5.698371311,24.32991649,18.31357543,76.14153904,kidneybeans
65,27,18,5.59503163,23.22323766,20.10993761,73.36386477,kidneybeans
63,30,16,5.525904526,21.90539577,23.60506572,100.5978728,kidneybeans
70,37,25,5.819403771,24.89487354,19.73136909,84.06354115,kidneybeans
63,27,19,5.562201934,21.1893007,20.93409877,133.1914419,kidneybeans
60,22,24,5.630664753,20.24768314,18.78226261,104.2570723,kidneybeans
76,32,15,7.604110177,63.49802189,28.05153602,43.35795377,lentil
61,13,22,7.728832424,63.27771461,19.44084326,46.83130119,lentil
60,38,20,7.491217102,60.63872613,29.84823072,46.80452595,lentil
74,11,17,6.633864582,69.92375891,21.36383757,46.6352865,lentil
71,37,16,7.324863481,68.51966729,26.28663931,46.13833007,lentil
71,29,18,6.410441476,62.13873825,22.17499963,53.46622584,lentil
72,2,18,7.836719564,60.97876599,26.57597546,50.89110726,lentil
59,6,21,6.139215944,66.14007674,26.58972517,50.90994463,lentil
64,13,20,6.590571088,62.57526895,19.1345771,36.46946971,lentil
58,8,17,7.286049978,69.15640149,28.75273118,35.15426171,lentil
77,6,20,6.058306161,60.2816298,25.78746268,49.14337177,lentil
75,2,22,6.658605362,61.78779413,23.89271875,52.55730112,lentil
69,3,23,7.299360767,63.18832976,28.67408774,42.96018627,lentil
80,27,24,7.815210661,61.77336343,28.42062847,49.02366803,lentil
78,39,15,5.925391795,62.60136323,21.35499456,41.78219834,lentil
79,40,17,6.403683619,63.18738532,21.12695586,38.71834464,lentil
62,37,22,7.397546271,61.62313345,24.02037872,49.78102578,lentil
60,31,24,7.722335992,65.8567539,25.40474421,51.92057267,lentil
67,22,22,7.475926645,64.49166566,29.03017561,54.9393771,lentil
78,3,18,6.887130053,68.65257685,20.21368219,50.89732989,lentil
80,4,16,7.441976825,68.01965728,29.19585548,44.93261911,lentil
61,13,24,7.629910253,69.6897615,18.29783597,49.39111479,lentil
66,12,20,7.336117221,63.41785982,27.41434987,44.43177543,lentil
61,4,21,6.75020529,60.09116626,24.84063998,48.77790371,lentil
60,9,21,7.52178027,67.31323084,29.94413861,40.37113729,lentil
66,18,22,6.347379185,67.55109024,25.87990287,47.89645224,lentil
56,32,18,7.135251532,65.84395319,20.0467711,46.05333124,lentil
72,6,15,7.670178119,66.70897237,22.99451999,54.49044154,lentil
77,15,20,7.399749291,66.92642362,25.13163619,49.04015558,lentil
65,0,24,7.841496029,62.44616219,28.49584395,53.14531023,lentil
79,30,22,6.254216611,69.48515056,18.28766124,48.60449438,lentil
63,3,16,6.868881708,61.18458224,24.38041875,53.13946695,lentil
78,2,23,7.320514721,66.43934593,21.31852148,45.42616802,lentil
78,10,18,6.296976913,62.70637578,18.54141834,44.07819743,lentil
67,14,25,7.241151936,60.85993533,25.28710601,49.37369982,lentil
65,39,23,7.685959305,69.12613376,25.43459777,41.02682925,lentil
72,19,15,6.890760124,69.76112921,28.83600962,44.08562546,lentil
57,18,21,6.155915975,63.93927841,27.37659643,49.47371773,lentil
58,31,15,6.167855382,60.19461399,28.31886863,45.36521251,lentil
58,28,25,6.861640036,62.04814951,27.4818649,37.81123974,lentil
65,5,19,6.978361689,68.10365387,18.28072173,48.80253285,lentil
65,16,19,7.043160241,69.29786244,27.61204997,42.72374404,lentil
65,34,19,5.94239222,63.22011726,23.43974653,45.40277297,lentil
69,14,19,7.239455147,63.68128841,20.95628486,52.39881209,lentil
55,22,16,6.516317561,68.03209183,23.7937153,49.73922097,lentil
61,24,17,6.233269045,65.44544859,22.6371424,38.30411077,lentil
79,2,15,7.505283615,65.47227704,21.53577883,35.75107592,lentil
63,26,17,6.950300686,65.73085206,29.87854588,44.95654782,lentil
61,27,15,6.958054839,67.10004577,25.2653291,48.33941188,lentil
70,24,16,6.54803469,68.93307305,25.17885316,35.03484812,lentil
74,13,25,6.461618577,61.09533545,24.12192608,44.23629285,lentil
64,6,23,7.065264073,67.40460704,23.33565221,36.18678721,lentil
58,12,23,6.765091462,63.39503184,21.74600081,50.43306085,lentil
79,32,22,5.91645379,63.46170674,27.60195453,54.37814199,lentil
68,6,18,6.711341147,62.50453062,24.388717,47.26052494,lentil
79,10,20,6.379881442,66.895409,24.98287462,38.21370568,lentil
77,38,22,6.313284268,69.3159965,28.234829,35.36831423,lentil
74,17,17,7.393210848,69.55863145,26.03026959,37.11395801,lentil
68,26,24,7.504930973,64.07691942,28.04849594,37.15824966,lentil
75,23,17,7.198076286,64.00213929,24.87425505,48.28137482,lentil
78,32,22,7.007037515,62.35557553,23.97081395,53.40906048,lentil
79,19,19,6.677262562,67.76252583,20.06003985,42.89509057,lentil
60,22,18,6.74398035,61.28633405,19.59221047,41.7704893,lentil
69,28,16,6.547361618,66.29327012,29.77013109,35.69674138,lentil
67,1,21,6.551577598,60.53657684,27.52135365,48.06491307,lentil
67,12,23,6.585020303,63.14909763,25.62896213,45.49683991,lentil
67,36,20,6.924042372,60.47528931,20.39078312,53.31508572,lentil
70,28,21,7.437373666,60.4989659,25.39038396,39.18374505,lentil
71,12,19,7.142611056,60.71367427,24.91079638,42.19740397,lentil
68,22,16,7.74672376,63.20915034,27.70496805,37.46160727,lentil
66,26,22,6.300479414,65.1034354,18.06486101,51.54922825,lentil
65,16,16,6.078724107,62.45851612,18.13027797,50.6128521,lentil
59,14,22,6.76660668,67.89815262,23.82723528,46.90725077,lentil
59,33,19,7.641024177,62.74710773,23.19305333,49.55213308,lentil
63,21,17,6.559681838,68.17543102,25.08966129,41.45486619,lentil
69,0,21,7.072923306,61.88321072,25.86928193,36.68284038,lentil
75,10,17,7.732194788,68.05394959,18.43966037,39.00992137,lentil
61,30,18,6.157782589,67.02664337,27.14911056,52.50812701,lentil
74,0,17,7.240988401,64.50515776,23.33375853,47.01510708,lentil
74,35,22,6.898905799,62.96841833,26.7230014,42.87274897,lentil
63,7,24,6.818681086,64.45268309,19.55750776,53.04669416,lentil
56,9,17,6.261937875,66.7729209,26.13708256,46.48280681,lentil
74,14,15,6.493036868,65.57653373,27.99990346,49.94043064,lentil
76,14,20,7.042474679,62.10652364,29.05941162,36.5011366,lentil
65,36,16,7.692013657,64.1123333,25.71269843,50.17067771,lentil
67,28,21,6.250994223,63.73086065,21.79792649,46.62370222,lentil
79,28,16,6.052184881,60.26854183,24.70626432,53.12442925,lentil
61,40,22,7.002216044,65.8108757,20.94981756,44.23913012,lentil
70,10,19,7.272427638,68.98088448,24.84918386,41.61080544,lentil
80,12,19,5.962001484,65.21662467,21.91041045,36.10211371,lentil
77,37,20,7.080506001,68.70533022,25.93381964,51.02372773,lentil
67,0,22,6.593798387,69.4073209,29.82112112,51.56461082,lentil
73,7,25,7.28805662,63.13215259,27.52185591,45.20841071,lentil
56,10,18,7.32710972,68.6428593,27.99627907,46.10585191,lentil
70,39,15,6.366355781,63.90164154,20.76774783,47.9271552,lentil
56,26,22,7.011121216,60.424786,23.05276444,52.60285259,lentil
77,9,17,6.280725549,63.58337146,21.65845777,38.07659414,lentil
59,4,19,7.621494566,67.62779652,26.25070298,40.8106299,lentil
73,34,15,7.630424083,63.83179889,20.97195263,53.10207889,lentil
77,33,15,7.802212437,66.32102048,23.89736406,40.74536757,lentil
54,71,16,5.749914421,63.69070564,22.61359953,87.75953857,maize
44,61,17,6.931756558,71.57476937,26.10018422,102.2662445,maize
43,80,16,6.657964753,71.59351368,23.55882094,66.71995467,maize
58,73,21,6.596060648,57.68272924,19.97215954,60.65171481,maize
38,61,20,5.970458434,62.69503871,18.47891261,65.43835393,maize
41,68,16,6.158830619,57.80840636,21.77689322,102.0861694,maize
41,93,17,6.047906679,66.50415474,25.6217169,105.4654703,maize
60,89,19,5.913664501,66.6902901,25.19192419,78.06639649,maize
44,76,17,5.855442401,62.5542482,20.41683147,65.27798457,maize
60,67,25,5.750254943,66.78627406,24.92162194,109.2162279,maize
44,70,19,5.852607099,73.4541537,23.31689124,94.29712821,maize
49,90,21,6.472523287,68.3584573,24.84016732,74.05474936,maize
52,62,16,6.967057762,58.84015925,22.27526694,63.87020584,maize
44,92,16,6.082973754,65.76816093,18.87751445,94.76189431,maize
54,66,21,5.919045532,60.2001687,25.19008683,72.12375573,maize
58,63,22,6.204747653,55.28220433,18.25405352,63.72358154,maize
47,70,17,6.600827017,70.4162444,24.6129118,104.1626147,maize
41,61,17,6.021902237,65.26185135,25.1420613,76.68456006,maize
53,66,19,6.033550195,60.1159381,23.09348056,65.49730729,maize
55,74,19,6.28886807,62.89366992,18.05033737,84.23613484,maize
57,77,21,6.550563823,73.80435276,24.9321581,79.74078719,maize
50,99,15,5.573286437,71.09445342,18.14710054,88.07753741,maize
56,74,22,6.829199275,66.65952796,18.28362235,80.97573281,maize
45,83,21,5.716222912,58.75082029,18.83344471,79.7532896,maize
48,100,16,5.54990242,67.22190688,25.71895816,74.51490791,maize
51,79,16,6.586244581,68.49835977,25.33797709,96.46380213,maize
39,94,18,5.893093135,57.48775781,23.89114571,102.8301942,maize
49,75,15,5.918263801,71.50905983,21.53574127,102.4852929,maize
48,78,22,5.588650585,63.10459626,23.08974909,70.43473609,maize
54,87,20,6.576418207,63.4711755,25.61707368,108.8303762,maize
35,87,25,6.178056304,63.1621551,21.44526922,65.88951188,maize
43,63,19,6.641906353,55.53128131,18.51816776,90.988051,maize
57,84,25,6.489040367,67.99257471,22.53510514,64.40866039,maize
35,64,23,5.680361038,61.89472002,23.02038334,63.03843397,maize
46,60,22,6.625404348,65.61418761,24.89364635,87.9298085,maize
44,98,21,6.524478032,74.089114,25.77175115,107.4931917,maize
56,75,18,5.696205468,62.35750641,19.39851734,60.95197486,maize
55,86,21,6.803931519,59.64024162,21.54156232,109.7515385,maize
35,98,18,6.252797548,74.82913698,23.79746068,91.76337172,maize
57,76,18,6.092725883,74.52600826,18.9802729,94.26249353,maize
56,99,17,6.234330356,73.13112261,24.10859207,71.07562236,maize
44,60,23,5.722579819,70.04556743,24.7947077,76.72860067,maize
48,74,17,6.430616465,60.27766379,21.63162756,69.21803098,maize
60,89,17,5.983952675,57.21025565,25.37548751,101.7004306,maize
51,69,23,6.80163854,72.85462807,22.21738222,106.6213157,maize
46,96,22,6.499936446,69.00128641,20.58314011,66.29390357,maize
60,61,15,6.265564338,68.74248334,24.87502824,91.26056654,maize
58,74,18,6.727303282,56.35606753,20.03728219,109.024141,maize
43,74,23,6.325235159,61.89082199,25.95263264,99.57981207,maize
43,63,17,6.807487794,65.47050802,19.28889933,71.3195307,maize
36,99,20,6.671085817,65.34583901,20.57981887,78.34604471,maize
36,77,23,6.648725327,56.73426469,24.71417533,88.45361858,maize
60,87,23,6.439071996,63.91281869,20.27317074,62.50351892,maize
38,60,17,6.474476516,64.23580251,18.41932981,76.41312437,maize
54,94,17,5.871647806,61.74427165,23.39128187,107.3198135,maize
38,95,22,5.730617109,61.24500053,19.84939404,100.7689246,maize
44,84,21,5.850439831,61.91044947,21.869274,107.2681929,maize
58,77,19,5.791649933,56.50768935,22.8056033,101.5952794,maize
44,66,20,6.740000688,69.02298571,19.0781471,80.72515943,maize
35,63,16,6.272417541,65.35549924,22.02720976,83.73280082,maize
45,79,20,5.715208817,59.24537979,23.80546189,89.9622014,maize
60,72,25,5.773454729,69.0276233,18.52510753,88.10234397,maize
51,67,24,5.584171461,61.32026065,23.50297882,64.77791424,maize
36,86,24,5.787268394,72.89187265,26.54986394,73.33636055,maize
48,76,18,5.77597783,69.63481219,19.29563411,83.21030571,maize
53,75,18,6.864793607,59.4375337,20.68899915,103.651438,maize
45,81,23,6.192360003,68.034493,19.32666088,84.22969177,maize
45,73,21,6.636803223,73.58868502,24.60532218,96.59195302,maize
35,71,24,5.826426917,59.52193158,22.27373646,67.96704792,maize
54,96,22,6.960358276,61.33450447,25.70196694,83.20711308,maize
39,99,18,6.11275104,68.30578978,19.20129357,87.85092352,maize
48,62,20,6.708446922,60.47470519,21.70181447,95.71388473,maize
37,86,16,5.561510732,59.21235483,20.51716779,67.61013737,maize
50,94,19,5.873242491,73.62548442,23.30355338,97.59081274,maize
39,76,24,6.995843776,55.64709899,24.2547451,64.23845455,maize
52,77,17,5.714799723,65.7420046,24.86374934,75.82270467,maize
39,74,23,6.78073637,65.77472881,22.6265115,88.17251033,maize
49,81,20,5.513697923,60.61494304,18.04185513,104.2321615,maize
42,63,21,5.798423908,72.33125523,23.26237612,67.10225139,maize
38,99,21,6.352471866,71.59722446,22.88330922,67.72777298,maize
52,90,25,6.822586546,69.36385721,25.97482359,103.2234212,maize
40,68,19,6.655426355,66.20569924,26.14384005,107.2361366,maize
57,60,24,6.121294041,61.55327249,18.66116213,75.03247667,maize
52,71,18,5.790770203,55.97732754,25.10787449,78.16077693,maize
59,61,17,6.47444292,59.24580604,23.33844615,105.0083144,maize
38,88,15,6.455116637,65.92195844,25.08239719,62.49190812,maize
60,65,22,6.606984086,72.52054555,25.36768364,107.9124111,maize
37,78,22,6.330554389,63.31801994,25.34217103,74.52082026,maize
58,78,15,6.528631266,67.816568,25.00933355,62.91359494,maize
60,92,23,5.721667141,71.516474,18.66746724,69.93293255,maize
59,79,17,6.644205485,63.73849998,20.37999665,108.5054416,maize
55,91,15,6.376651091,72.61024172,18.09300227,78.96159541,maize
51,76,18,6.247040422,71.96246617,26.16985907,79.84925393,maize
48,87,25,6.656730008,61.37879671,18.65396672,93.62039175,maize
60,71,22,6.2048017,59.37147589,26.07470121,85.75692395,maize
57,90,24,6.158860284,72.80086137,18.92851916,82.34162918,maize
35,67,22,6.385684214,63.24648023,23.30546753,108.7603001,maize
54,60,19,6.417820493,62.49878458,18.74826712,70.23401597,maize
58,83,23,6.381201909,59.66263104,19.74213321,65.50861389,maize
57,83,19,6.877869005,70.74739256,25.73044432,98.73771338,maize
40,2,27,5.954626604,47.54885174,29.73770045,90.09586854,mango
24,39,31,4.757114897,53.72979826,33.55695561,98.67527561,mango
26,21,27,5.699586972,47.67525434,27.00315545,95.85118326,mango
22,25,25,5.977413803,45.53556603,33.56150184,95.70525913,mango
21,0,32,6.430139436,54.25964196,35.89855625,92.19721736,mango
19,20,35,6.113935087,50.62161586,34.17719782,98.00687989,mango
21,19,34,5.074272692,53.19212381,30.01592643,97.72843182,mango
17,18,31,5.667507706,45.16127859,31.74592134,93.75441586,mango
36,11,33,5.978634285,52.22780489,35.99009679,95.3713484,mango
28,30,30,5.064613314,52.19331595,31.86641378,98.46768642,mango
19,18,27,4.772385986,52.34605806,27.75518664,94.11213345,mango
23,23,27,5.161148592,51.4271781,34.72413192,97.31258083,mango
30,37,34,6.797779227,53.63549533,27.53907547,99.35408185,mango
27,11,30,6.39474303,48.5622488,27.69637763,89.85646496,mango
19,12,31,5.566704378,52.66319725,27.25373364,91.87312479,mango
28,3,33,5.755049971,48.88704844,30.33723921,94.42850522,mango
38,37,32,5.417340525,45.53106268,31.85744939,91.55845821,mango
37,26,30,6.166173834,49.45962621,35.39986338,97.41054011,mango
18,14,30,5.191265116,52.13797867,29.80747243,95.74606104,mango
16,40,35,4.954739564,54.16482251,34.16438906,98.33351125,mango
20,4,25,5.664587011,47.94053996,28.93270187,99.9834242,mango
25,36,33,5.548584852,53.33018851,27.98392787,99.61465679,mango
17,30,31,6.804437106,54.49960506,31.20478173,94.62954663,mango
37,28,28,6.097869767,50.52559148,32.13409675,98.63333684,mango
15,38,30,5.075504537,48.13974548,28.91862016,97.01331604,mango
37,12,30,4.546466109,47.41196659,31.09779147,90.28624348,mango
19,38,31,5.855119268,49.08864345,34.73823882,90.65022183,mango
33,8,29,6.442393461,49.48613279,29.98080499,91.82271568,mango
27,15,28,4.507523551,46.12866113,33.80398664,90.82549241,mango
16,34,25,6.10729559,50.96040505,30.07202564,92.09609766,mango
